水	3	target	水	スイ,みず,みず-	スイ、みず	vesi	水[みず] (yleisyys: 378.),水準[すいじゅん] (yleisyys: 1691.),水[すい] (yleisyys: 1956.),水[すい] (yleisyys: 2362.),水産[すいさん] (yleisyys: 2660.)	水・みず	(kylmä) vesi	水曜日・すいようび	keskiviikko					フィンランドの水はおいしいです。	Suomalainen vesi on hyvänmakuista.	水曜日にテニスをします。	Keskiviikkona pelaan tennistä.				Merkin vetojen lukumäärä: 4 <br> <a href="https://jisho.org/search/水%23kanji" target="_blank">水 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*水*
木	3	target	木	ボク,モク,き,こ-	モク、き	puu	木[き] (yleisyys: 648.),木材[もくざい] (yleisyys: 4555.),木曜[もくよう] (yleisyys: 4908.)	木・き	puu	木曜日・もくようび	torstai					さるは木にのぼります。	Apina kiipeää puuhun.	木曜日にパンケーキをたべます。	Torstaina syödään pannukakkua.				Merkin vetojen lukumäärä: 4 <br> <a href="https://jisho.org/search/木%23kanji" target="_blank">木 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*木*
金	3	target	金	キン,コン,ゴン,かね,かな-,-がね	キン、かね	kulta; metalli; raha	金[かね] (yleisyys: 454.),金[きん] (yleisyys: 466.),年金[ねんきん] (yleisyys: 750.),金融[きんゆう] (yleisyys: 831.),資金[しきん] (yleisyys: 847.)	お金・おかね	raha	金・きん	kulta	金曜日・きんようび	perjantai			お金はギリギリ足りました。	Rahat riittivät juuri ja juuri.	これは金のゆびわです。	Tämä on kultainen sormus.	しゅうまつは金曜日からはじまります。	Viikonloppu alkaa perjantaista.		Merkin vetojen lukumäärä: 8 <br> <a href="https://jisho.org/search/金%23kanji" target="_blank">金 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*金*
土	3	target	土	ド,ト,つち	ド、つち	maa, maaperä	土地[とち] (yleisyys: 646.),土[ど] (yleisyys: 1281.),国土[こくど] (yleisyys: 2429.),土[つち] (yleisyys: 2515.),土曜[どよう] (yleisyys: 2586.)	土・つち	maa, maaperä	土曜日・どようび	lauantai					たねを土にうめる。	Kylvän siemenen maahan.	土日は土曜日と日曜日のことです。	Viikonloppu on lauantai ja sunnuntai.				Merkin vetojen lukumäärä: 3 <br> <a href="https://jisho.org/search/土%23kanji" target="_blank">土 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*土*
入	3	target	入	ニュウ,ジュ,い.る,-い.る,-い.り,い.れる,-い.れ,はい.る	いり、い-れる、はい-る	mennä sisään	入る[はいる] (yleisyys: 152.),入れる[いれる] (yleisyys: 223.),購入[こうにゅう] (yleisyys: 872.),輸入[ゆにゅう] (yleisyys: 1112.),導入[どうにゅう] (yleisyys: 1180.)	入る・はいる	mennä sisään, tulla sisään	入れる・いれる	laittaa sisään	入口・いりぐち	sisäänkäynti			さきにお入り下さい	Menkää vain edeltä (kylpyyn).	ここにカードを入れてください。	Laittakaa kortti tähän (ohje laitteessa tms.)	入口はあそこです。	Sisäänkäynti on tuolla.		Merkin vetojen lukumäärä: 2 <br> <a href="https://jisho.org/search/入%23kanji" target="_blank">入 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*入*
出	3	target	出	シュツ,スイ,で.る,-で,だ.す,-だ.す,い.でる,い.だす	で、で-る、だ-す	mennä ulos	出来る[できる] (yleisyys: 50.),出る[でる] (yleisyys: 110.),出す[だす] (yleisyys: 171.),思い出す[おもいだす] (yleisyys: 1034.),提出[ていしゅつ] (yleisyys: 1251.)	出る・でる	mennä ulos, tulla ulos	出す・だす	ottaa ulos	出口・でぐち	uloskäynti			はなみずが出る。	Nenä vuotaa (nenästä tulee räkää).	しゅくだいを出してください。	Ottakaa kotiläksyt esille ("ulos").	出口はどこですか。	Missä on uloskäynti?		Merkin vetojen lukumäärä: 5 <br> <a href="https://jisho.org/search/出%23kanji" target="_blank">出 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*出*
門	3	comp	門	モン,かど,と	モン、かど	portti	専門[せんもん] (yleisyys: 743.),部門[ぶもん] (yleisyys: 1640.),門[もん] (yleisyys: 2145.)																Merkin vetojen lukumäärä: 8 <br> <a href="https://jisho.org/search/門%23kanji" target="_blank">門 Jisho-sanakirjassa</a>		
聞	3	target	門耳	ブン,モン,き.く,き.こえる	ブン、き-く、き-こえる	kuulla; kuunnella; kysyä	聞く[きく] (yleisyys: 135.),新聞[しんぶん] (yleisyys: 664.),聞こえる[きこえる] (yleisyys: 1048.)	聞く・きく	kuulla; kuunnella; kysyä	聞こえる・きこえる	kuulua	新聞・しんぶん	sanomalehti			ちゃんと聞いてください。	Kuunnelkaa tarkasti.	もしもし、聞こえますか？	Haloo, kuuluko?	あさ、新聞をよみます。	Luen aamuisin sanomalehteä.	ちょっと聞いてもいいですか。　Voinko kysyä jotakin?	Merkin vetojen lukumäärä: 14 <br> <a href="https://jisho.org/search/聞%23kanji" target="_blank">聞 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*聞*
見	3	target	見	ケン,み.る,み.える,み.せる	ケン、み-る、み-える、み-せる	nähdä; näkyä; katsoa	見る[みる] (yleisyys: 47.),見える[みえる] (yleisyys: 241.),見せる[みせる] (yleisyys: 562.),意見[いけん] (yleisyys: 642.),発見[はっけん] (yleisyys: 980.)	見る・みる	nähdä; katsoa; kokeilla	見える・みえる	näkyä	見せる・みせる	näyttää	意見・いけん	mielipide	しゅみはユーチューブを見ることです。	Harrastukseni on Youtuben katsominen.	うみが見えますか。	Näkyykö meri?	こたえを見せます。	Näytän vastauksen.	意見はありますか。　Onko mielipiteitä?	Merkin vetojen lukumäärä: 7 <br> <a href="https://jisho.org/search/見%23kanji" target="_blank">見 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*見*
来	3	target	来	ライ,タイ,く.る,きた.る,きた.す,き.たす,き.たる,き,こ	ライ、く-る	tulla; seuraava	来る[くる] (yleisyys: 43.),出来る[できる] (yleisyys: 50.),将来[しょうらい] (yleisyys: 1031.),以来[いらい] (yleisyys: 1179.),従来[じゅうらい] (yleisyys: 1389.)	来る・くる	tulla	来月・らいげつ	ensi kuu	来年・らいねん	ensi vuosi			何時に来ますか。	Mihin aikaan tulet?	ははの日は来月です。	Äitienpäivä on ensi kuussa.	来年二十才になります。	Täytän ensi vuonna 20 vuotta.		Merkin vetojen lukumäärä: 7 <br> <a href="https://jisho.org/search/来%23kanji" target="_blank">来 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*来*
丁	3	comp	丁	チョウ,テイ,チン,トウ,チ,ひのと		katu, kortteli	丁度[ちょうど] (yleisyys: 1460.),丁目[ちょうめ] (yleisyys: 2709.),丁寧[ていねい] (yleisyys: 3051.)																Merkin vetojen lukumäärä: 2 <br> <a href="https://jisho.org/search/丁%23kanji" target="_blank">丁 Jisho-sanakirjassa</a>		
亍	3	comp	一丁	チョク,たたず.む		ottaa pieniä askelia																	Merkin vetojen lukumäärä: 3 <br> <a href="https://jisho.org/search/亍%23kanji" target="_blank">亍 Jisho-sanakirjassa</a>		
彳	3	comp	彳	テキ,たたず.む		kävelevä ihminen																	Merkin vetojen lukumäärä: 3 <br> <a href="https://jisho.org/search/彳%23kanji" target="_blank">彳 Jisho-sanakirjassa</a>		
行	3	target	彳亍	コウ,ギョウ,アン,い.く,ゆ.く,-ゆ.き,-ゆき,-い.き,-いき,おこな.う,おこ.なう	コウ、い-く	mennä	行く[いく] (yleisyys: 48.),行う[おこなう] (yleisyys: 112.),行動[こうどう] (yleisyys: 576.),行為[こうい] (yleisyys: 617.),銀行[ぎんこう] (yleisyys: 674.)	行く・いく	mennä	旅行・りょこう	matka					パーティーにいっしょに行く？	Mennäänkö yhdessä juhliin?	日本のどこへ旅行する？	Mihin matkustat Japanissa?				Merkin vetojen lukumäärä: 6 <br> <a href="https://jisho.org/search/行%23kanji" target="_blank">行 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*行*
舌	3	comp	舌	ゼツ,した	ゼツ、した	kieli (suussa)	舌[した] (yleisyys: 3403.)																Merkin vetojen lukumäärä: 6 <br> <a href="https://jisho.org/search/舌%23kanji" target="_blank">舌 Jisho-sanakirjassa</a>		
女	4	target	女	ジョ,ニョ,ニョウ,おんな,め	ジョ、おんな	nainen	彼女[かのじょ] (yleisyys: 217.),女性[じょせい] (yleisyys: 264.),女[おんな] (yleisyys: 307.),女子[じょし] (yleisyys: 1442.),女の子[おんなのこ] (yleisyys: 1465.)	女の人・おんなのひと	nainen	女の子・おんなのこ	tyttö	女性・じょせい	naishenkilö, naispuolinen			その女の人はいしゃです。	Se nainen on lääkäri	あの女の子は会話がじょうず。	Tuo tyttö on taitava keskustelemaan.	女性はおいわいにふりそでをきます。	Naiset pukeutuvat juhlatilanteissa juhlakimonoon.		Merkin vetojen lukumäärä: 3 <br> <a href="https://jisho.org/search/女%23kanji" target="_blank">女 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*女*
力	4	comp	力	リョク,リキ,リイ,ちから	リョク,リキ,ちから	voima	力[りょく] (yleisyys: 306.),力[ちから] (yleisyys: 441.),協力[きょうりょく] (yleisyys: 597.),能力[のうりょく] (yleisyys: 752.),努力[どりょく] (yleisyys: 933.)																Merkin vetojen lukumäärä: 2 <br> <a href="https://jisho.org/search/力%23kanji" target="_blank">力 Jisho-sanakirjassa</a>		
田	4	comp	田	デン,た	デン,た	riisipelto	田舎[いなか] (yleisyys: 3643.),豊田[とよた] (yleisyys: 4044.)																Merkin vetojen lukumäärä: 5 <br> <a href="https://jisho.org/search/田%23kanji" target="_blank">田 Jisho-sanakirjassa</a>		
男	4	target	田力	ダン,ナン,おとこ,お	ダン、おとこ	mies	男[おとこ] (yleisyys: 209.),男性[だんせい] (yleisyys: 708.),男女[だんじょ] (yleisyys: 1691.),男子[だんし] (yleisyys: 2273.),男の子[おとこのこ] (yleisyys: 2645.)	男の人・おとこのひと	mies	男の子・おとこのこ	poika	男性・だんせい	mieshenkilö, miespuolinen	男女・だんじょ	miehet ja naiset	きのう、ゆうめいな男の人を見ました。	Näin eilen kuuluisan miehen.	あの男の子ボタンがおちています。	Tuolta pojalta puuttuu nappi.	学ランは男性の制服です。	Gakuran on poikien koulupuku.	ロックは男女ににんきがあります。Rock-musiikki on sekä miesten että naisten suosiossa.	Merkin vetojen lukumäärä: 7 <br> <a href="https://jisho.org/search/男%23kanji" target="_blank">男 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*男*
子	4	target	子	シ,ス,ツ,こ,-こ,ね	シ、こ	lapsi	子供[こども] (yleisyys: 149.),子[こ] (yleisyys: 289.),様子[ようす] (yleisyys: 846.),息子[むすこ] (yleisyys: 1113.),原子[げんし] (yleisyys: 1294.)	子ども・こども	lapsi	男子・だんし	poika	女子・じょし	tyttö			子どもはそとであそんでいます。	Lapset leikkivät ulkona.	がっこうの男子トイレはどこですか。	Missä koulun poikien vessa on?	いもうとは女子こうこうにかよっています。	Pikkusiskoni käy tyttölukiota.		Merkin vetojen lukumäärä: 3 <br> <a href="https://jisho.org/search/子%23kanji" target="_blank">子 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*子*
好	4	target	女子	コウ,この.む,す.く,よ.い,い.い	この-む、す-き	pitää jostakin; mieluinen	好き[すき] (yleisyys: 353.),格好[かっこう] (yleisyys: 1527.),大好き[だいすき] (yleisyys: 2015.),好み[このみ] (yleisyys: 2579.),好む[このむ] (yleisyys: 3349.)	好き・すき	pitää jostakin, mieluinen	大好き・だいすき	pitää paljon jstkin, rakastaa, erittäin mieluinen	お好み焼き・おこのみやき	okonomiyaki (japanilainen ruokalaji)			好きなどうぶつは何ですか。	Mistä eläimestä pidät?	子どもはあまいものが大好きです。	Lapset rakastavat makeaa.	お好み焼きはかんたんす。	Okonomiyaki on helppoa tehdä.		Merkin vetojen lukumäärä: 6 <br> <a href="https://jisho.org/search/好%23kanji" target="_blank">好 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*好*
厶	4	comp	厶	シ,ボウ,ム,わたくし,ござ.る		mu-radikaali (ム)																	Merkin vetojen lukumäärä: 2 <br> <a href="https://jisho.org/search/厶%23kanji" target="_blank">厶 Jisho-sanakirjassa</a>		
禾	4	comp	禾	カ,いね		vilja																	Merkin vetojen lukumäärä: 5 <br> <a href="https://jisho.org/search/禾%23kanji" target="_blank">禾 Jisho-sanakirjassa</a>		
私	4	target	禾厶	シ,わたくし,わたし	シ、わたし	minä; yksityinen	私[わたくし] (yleisyys: 54.),私[わたし] (yleisyys: 182.),私立[しりつ] (yleisyys: 4782.)	私・わたし	minä	私立・しりつ	yksityinen					私がいちばん足がはやいです！	Juuri minä olen kaikkein nopein!	日本は私立だいがくとこうりつだいがくがあります。	Japanissa on yksityisiä ja julkisia yliopistoja.				Merkin vetojen lukumäärä: 7 <br> <a href="https://jisho.org/search/私%23kanji" target="_blank">私 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*私*
又	4	comp	又	ユウ,また,また-,また.の-		oikea käsi; jälleen	又[また] (yleisyys: 84.),又[また] (yleisyys: 297.)																Merkin vetojen lukumäärä: 2 <br> <a href="https://jisho.org/search/又%23kanji" target="_blank">又 Jisho-sanakirjassa</a>		
𠂇	4	comp	𠂇			käsi																			
友	4	target	𠂇又	ユウ,とも	ユウ、とも	ystävä	友達[ともだち] (yleisyys: 739.),友人[ゆうじん] (yleisyys: 1044.),友[とも] (yleisyys: 3907.)	友だち・ともだち	ystävä	親友・しんゆう	sydänystävä					友だちはだいじ！	Ystävät ovat tärkeitä!	親友とは何でも話すことができる。	Sydänystävän kanssa voi puhua mistä tahansa.				Merkin vetojen lukumäärä: 4 <br> <a href="https://jisho.org/search/友%23kanji" target="_blank">友 Jisho-sanakirjassa</a>		
白	4	target	丿日	ハク,ビャク,しろ,しら-,しろ.い	しろ-い	valkoinen	面白い[おもしろい] (yleisyys: 785.),白い[しろい] (yleisyys: 1045.),白[しろ] (yleisyys: 1053.),蛋白[たんぱく] (yleisyys: 2811.),告白[こくはく] (yleisyys: 4025.)	白い・しろい	valkoinen							りんごのはなは白いです。	Omenankukat ovat valkoisia.						Merkin vetojen lukumäärä: 5 <br> <a href="https://jisho.org/search/白%23kanji" target="_blank">白 Jisho-sanakirjassa</a>	On-yomi: Haku/Byaku -> esim. sanassa joutsen: はくちょう、　yötön yö: びゃくや	*白*
灬	4	comp	灬	ヒョウ,カ	ヒョウ,カ	tuli-merkin (火) variantti, kun komponentti esiintyy merkin alaosana																	Merkin vetojen lukumäärä: 4 <br> <a href="https://jisho.org/search/灬%23kanji" target="_blank">灬 Jisho-sanakirjassa</a>	vain komponentti	
黒	4	target	田土灬	コク,くろ,くろ.ずむ,くろ.い	くろ-い	musta	黒[くろ] (yleisyys: 1003.),黒い[くろい] (yleisyys: 1835.),黒人[こくじん] (yleisyys: 4415.)	黒い・くろい	musta	白黒・しろくろ	mustavalkoinen					黒い色は好きじゃないです。	En pidä mustasta väristä.	むかしのテレビは白黒でした。	Ennen vanhaan televisio(n kuva) oli mustavalkoinen.				Merkin vetojen lukumäärä: 11 <br> <a href="https://jisho.org/search/黒%23kanji" target="_blank">黒 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*黒*
赤	4	target	赤	セキ,シャク,あか,あか-,あか.い,あか.らむ,あか.らめる	あか-い	punainen	赤い[あかい] (yleisyys: 1555.),赤[あか] (yleisyys: 1793.),赤ちゃん[あかちゃん] (yleisyys: 2303.),赤字[あかじ] (yleisyys: 3097.),真っ赤[まっか] (yleisyys: 4807.)	赤い・あかい	punainen	赤ちゃん・あかちゃん	vauva					赤しんごうはとまれ。	Pysähdy punaisella liikennevalolla.	赤ちゃんは生まれるときみな赤いです。	Kaikki vauvat ovat syntyessään punaisia.				Merkin vetojen lukumäärä: 7 <br> <a href="https://jisho.org/search/赤%23kanji" target="_blank">赤 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*赤*
龶	4	comp	龶																						
青	4	target	龶月	セイ,ショウ,あお,あお-,あお.い	セイ、あお-い	sininen, vihreä	青年[せいねん] (yleisyys: 2022.),青い[あおい] (yleisyys: 2601.),青[あお] (yleisyys: 3205.),青少年[せいしょうねん] (yleisyys: 3227.)	青い・あおい	sininen, vihreä	青年・せいねん	nuori; nuori mies					青しんごうはすすめ。	Mene eteenpäin vihreällä (sinisellä) liikennevalolla.	メタルが好きな青年はけしょうをする。	Hevistä tykkäävä nuorukainen meikkaa.				Merkin vetojen lukumäärä: 8 <br> <a href="https://jisho.org/search/青%23kanji" target="_blank">青 Jisho-sanakirjassa</a>	Tilanteesta riippuen 青い on suomeksi joko 'sininen' tai 'vihreä': sininen taivas on 青い, mutta niin ovat myös vihreät omenat ja vihreä liikennevalo.	*青*
色	4	target	色	ショク,シキ,いろ	いろ	väri	色[いろ] (yleisyys: 558.),色々[いろいろ] (yleisyys: 707.),色々[いろいろ] (yleisyys: 921.),色んな[いろんな] (yleisyys: 1542.),色[しょく] (yleisyys: 2658.)	色・いろ	väri	金色・きんいろ	kullanvärinen	何色・なにいろ	minkä värinen			明るい色が好きです。	Pidän kirkkaista väreistä.	金色のスニーカーがほしい。	Haluan kullanväriset lenkkarit.	ゆきさんのでんわは何色ですか。	Minkä värinen puhelin Yukilla on?		Merkin vetojen lukumäärä: 6 <br> <a href="https://jisho.org/search/色%23kanji" target="_blank">色 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*色*
¤	4	comp	¤																						
学	4	target	¤子	ガク,まな.ぶ	ガク	opiskella	学校[がっこう] (yleisyys: 227.),大学[だいがく] (yleisyys: 318.),学[がく] (yleisyys: 521.),科学[かがく] (yleisyys: 782.),学習[がくしゅう] (yleisyys: 1062.)	学校・がっこう	koulu	大学・だいがく	yliopisto	学生・がくせい	opiskelija										Merkin vetojen lukumäärä: 8 <br> <a href="https://jisho.org/search/学%23kanji" target="_blank">学 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*学*
父	4	comp	父	フ,ちち		isä	父[ちち] (yleisyys: 554.),父親[ちちおや] (yleisyys: 1372.),伯父[おじ] (yleisyys: 1528.),父[とう] (yleisyys: 1611.),親父[おやじ] (yleisyys: 2817.)																Merkin vetojen lukumäärä: 4 <br> <a href="https://jisho.org/search/父%23kanji" target="_blank">父 Jisho-sanakirjassa</a>		
交	4	comp	亠父	コウ,まじ.わる,まじ.える,ま.じる,まじ.る,ま.ざる,ま.ぜる,-か.う,か.わす,かわ.す,こもごも		Kanjin merkityksiä englanniksi: mingle, mixing, association, coming & going;	交通[こうつう] (yleisyys: 684.),交換[こうかん] (yleisyys: 1240.),交流[こうりゅう] (yleisyys: 1423.),交渉[こうしょう] (yleisyys: 1727.),交付[こうふ] (yleisyys: 2134.)																Merkin vetojen lukumäärä: 6 <br> <a href="https://jisho.org/search/交%23kanji" target="_blank">交 Jisho-sanakirjassa</a>		
校	4	target	木交	コウ,キョウ	コウ	Kanjin merkityksiä englanniksi: exam, school, printing, proof, correction;	学校[がっこう] (yleisyys: 227.),高校[こうこう] (yleisyys: 934.),校[こう] (yleisyys: 2991.),校長[こうちょう] (yleisyys: 4397.),登校[とうこう] (yleisyys: 4888.)	高校・こうこう	lukio	中学校・ちゅうがっこう	yläkoulu	小学校・しょうがっこう	alakoulu	校長・こうちょう	rehtori								Merkin vetojen lukumäärä: 10 <br> <a href="https://jisho.org/search/校%23kanji" target="_blank">校 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*校*
儿	4	comp	儿	ジン,ニン,がい		ihmisjalat																	Merkin vetojen lukumäärä: 2 <br> <a href="https://jisho.org/search/儿%23kanji" target="_blank">儿 Jisho-sanakirjassa</a>		
⺧	4	comp																							
先	4	target	⺧儿	セン,さき,ま.ず	セン、さき	Kanjin merkityksiä englanniksi: before, ahead, previous, future, precedence;	先[さき] (yleisyys: 288.),先ず[まず] (yleisyys: 315.),先生[せんせい] (yleisyys: 320.),先程[さきほど] (yleisyys: 1267.),先日[せんじつ] (yleisyys: 2190.)	先・さき	edeltä, aikaisempi	先生・せんせい	opettaja	先月・せんげつ	viime kuu			お先にしつれいします。							Merkin vetojen lukumäärä: 6 <br> <a href="https://jisho.org/search/先%23kanji" target="_blank">先 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*先*
上	4	target	上	ジョウ,ショウ,シャン,うえ,-うえ,うわ-,かみ,あ.げる,-あ.げる,あ.がる,-あ.がる,あ.がり,-あ.がり,のぼ.る,のぼ.り,のぼ.せる,のぼ.す,たてまつ.る	ジョウ、うえ、あがる、あげる	yllä, ylös	上[うえ] (yleisyys: 167.),以上[いじょう] (yleisyys: 178.),上げる[あげる] (yleisyys: 229.),上[じょう] (yleisyys: 308.),上がる[あがる] (yleisyys: 838.)	上・うえ	yläpuoli, ylä-	上手・じょうず*	taitava	上がる・あがる	nousta	上げる・あげる	nostaa	テーブルの上にくだものがあります。	Pöydän päällä on hedelmiä.	年上のせいとを「せんぱい」といいます。	Vanhempia oppilaita kutsutaan sempaiksi.				Merkin vetojen lukumäärä: 3 <br> <a href="https://jisho.org/search/上%23kanji" target="_blank">上 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*上*
下	4	target	下	カ,ゲ,した,しも,もと,さ.げる,さ.がる,くだ.る,くだ.り,くだ.す,-くだ.す,くだ.さる,お.ろす,お.りる	した、さげる、さがる、ください	alla, alas	下さる[くださる] (yleisyys: 125.),下[した] (yleisyys: 469.),以下[いか] (yleisyys: 485.),下[もと] (yleisyys: 855.),下りる[おりる] (yleisyys: 1343.)	下・した	alapuoli, ala-	へた・へた*	taitamaton	下がる・さがる	laskea, alentua, pudota	下げる・さげる 下さい・ください	laskea alas saisinko			年下の生とを「こうはい」といいます。	Nuorempia oppilaita kutsutaan koohaiksi.			それ下さい。 Saisinko sen.	Merkin vetojen lukumäärä: 3 <br> <a href="https://jisho.org/search/下%23kanji" target="_blank">下 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*下*
古	4	target	十口	コ,ふる.い,ふる-,-ふる.す	コ、ふるい	vanha	古い[ふるい] (yleisyys: 1190.),古代[こだい] (yleisyys: 2464.),古典[こてん] (yleisyys: 4049.),稽古[けいこ] (yleisyys: 4502.),古墳[こふん] (yleisyys: 4728.)	古い・ふるい	vanha	中古・ちゅうこ	käytetty					フィンランドには古いですが、いいたてものがたくさんあります。	Suomessa on paljon vanhoja, mutta yhä hyviä rakennuksia.	このカメラは中古ですよ。	Tämä kamera on ostettu käytettynä.				Merkin vetojen lukumäärä: 5 <br> <a href="https://jisho.org/search/古%23kanji" target="_blank">古 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*古*
斤	4	comp	斤	キン	キン	kirves																	Merkin vetojen lukumäärä: 4 <br> <a href="https://jisho.org/search/斤%23kanji" target="_blank">斤 Jisho-sanakirjassa</a>		
立	4	comp	立	リツ,リュウ,リットル,た.つ,-た.つ,た.ち-,た.てる,-た.てる,た.て-,たて-,-た.て,-だ.て,-だ.てる		nousta, seistä	立つ[たつ] (yleisyys: 384.),立てる[たてる] (yleisyys: 699.),立場[たちば] (yleisyys: 970.),成立[せいりつ] (yleisyys: 1316.),独立[どくりつ] (yleisyys: 1475.)																Merkin vetojen lukumäärä: 5 <br> <a href="https://jisho.org/search/立%23kanji" target="_blank">立 Jisho-sanakirjassa</a>		
亲	4	comp	亲			puuhun kiivennyt ihminen																		vain komponentti	
新	4	target	亲斤	シン,あたら.しい,あら.た,あら-,にい-	シン、あたら-しい	uusi	新しい[あたらしい] (yleisyys: 388.),新[しん] (yleisyys: 451.),新聞[しんぶん] (yleisyys: 664.),新た[あらた] (yleisyys: 920.),更新[こうしん] (yleisyys: 2114.)	新しい・あたらしい	uusi	新年・しんねん	uusivuosi					新しいスマートフォンがほしいです。	Haluan uuden puhelimen.	「あけましておめでとうございます」は新年のあいさつです。	あけましておめでとうございます on uudenvuoden tervehdys.				Merkin vetojen lukumäärä: 13 <br> <a href="https://jisho.org/search/新%23kanji" target="_blank">新 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*新*
明	4	target	日月	メイ,ミョウ,ミン,あ.かり,あか.るい,あか.るむ,あか.らむ,あき.らか,あ.ける,-あ.け,あ.く,あ.くる,あ.かす	あか-るい	kirkas, valoisa	説明[せつめい] (yleisyys: 374.),明らか[あきらか] (yleisyys: 732.),明日[あす] (yleisyys: 910.),明治[めいじ] (yleisyys: 1038.),明るい[あかるい] (yleisyys: 1374.)	明るい・あかるい	kirkas, valoisa; iloinen	明日・あした*	huominen					明日は明日のかぜがふきます。	Huomenna tuulee huomisen tuulet.	あねは明るくて、げんきがいいです。	Isosiskoni on hyväntuulinen ja terve.				Merkin vetojen lukumäärä: 8 <br> <a href="https://jisho.org/search/明%23kanji" target="_blank">明 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*明*
音	4	target	音	オン,イン,-ノン,おと,ね	オン、おと	ääni	音[おと] (yleisyys: 572.),音楽[おんがく] (yleisyys: 849.),音[おん] (yleisyys: 3470.),音声[おんせい] (yleisyys: 4341.),録音[ろくおん] (yleisyys: 4373.)	音・おと	ääni							となりのへやで大きな音がしました。	Viereisestä huoneesta kuului kovaa ääntä.	どんな音楽が好きですか。	Millaisesta musiikista pidät?				Merkin vetojen lukumäärä: 9 <br> <a href="https://jisho.org/search/音%23kanji" target="_blank">音 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*音*
暗	4	target	日音	アン,くら.い,くら.む,くれ.る	アン、くら-い	pimeä, hämärä; synkkä	暗い[くらい] (yleisyys: 1796.)	暗い・くらい	pimeä; synkkä	暗記する・あんきする	opetella ulkoa					フィンランドでいつがいちばん暗いですか。	Milloin Suomessa on kaikista pimeintä?	かんじは暗きしてください。	Opettele kanjit ulkoa.				Merkin vetojen lukumäärä: 13 <br> <a href="https://jisho.org/search/暗%23kanji" target="_blank">暗 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*暗*
&	4	comp	&			purkautuneet langat																		vain komponentti	
楽	4	target	&CDP-89AE;白木	ガク,ラク,ゴウ,たの.しい,たの.しむ,この.む	ガク、たのしい	musiikki; kiinnostava; mukava, hauska, iloinen; mukava, helppo	楽しい[たのしい] (yleisyys: 746.),楽しむ[たのしむ] (yleisyys: 792.),音楽[おんがく] (yleisyys: 849.),楽しみ[たのしみ] (yleisyys: 1760.),楽[らく] (yleisyys: 1928.)	楽しい・たのしい	kiinnostava; hauska, mukava	音楽・おんがく	musiikki					音楽のクラスは楽しいです。	Musiikkitunneilla on hauskaa.						Merkin vetojen lukumäärä: 13 <br> <a href="https://jisho.org/search/楽%23kanji" target="_blank">楽 Jisho-sanakirjassa</a>	Tähän voi kirjoittaa käsin lisätietoja	*楽*
丶	4	comp	丶	チュ		Kanjin merkityksiä englanniksi: dot, tick or dot radical (no. 3);																	Merkin vetojen lukumäärä: 1 <br> <a href="https://jisho.org/search/丶%23kanji" target="_blank">丶 Jisho-sanakirjassa</a>		
艮	4	comp	艮	コン,ゴン,うしとら		Kanjin merkityksiä englanniksi: northeast (Oriental zodiac), stopping, good radical (no. 138);																	Merkin vetojen lukumäärä: 6 <br> <a href="https://jisho.org/search/艮%23kanji" target="_blank">艮 Jisho-sanakirjassa</a>		
