"one
one radical (no.1)
";一;"イチ
イツ
ひと-
"once
before
formerly
ever
never
ex-
";曾;"ソウ
ソ
ゾウ
かつ.て
か.って
すなわち
";
"stratum
social class
layer
story
floor
";層;"ソウ
";
"tiger spots
mottled
tiger or tiger crown radical (no. 141)
";虍;"コ
";
"prudence
thought
concern
consider
deliberate
fear
";慮;"リョ
おもんぱく.る
おもんぱか.る
";
"to destroy
to exterminate
to extinguish
";烕;"ケツ
ケチ
ベツ
ほろ.びる
ほろ.ぼす
";
"destroy
ruin
overthrow
perish
";滅;"メツ
ほろ.びる
ほろ.ぶ
ほろ.ぼす
";
"bird
chicken
";鳥;"チョウ
とり
";
"chirp
cry
bark
sound
ring
echo
honk
";鳴;"メイ
な.く
な.る
な.らす
";
"oversee
official
govt office
rule
administer
";監;"カン
";
"mutually
reciprocally
together
";互;"ゴ
たが.い
かたみ.に
";
"warehouse
storehouse
";庫;"コ
ク
くら
";
"outlook
look
appearance
condition
view
";観;"カン
み.る
しめ.す
";
"detailed
full
minute
accurate
well-informed
";詳;"ショウ
くわ.しい
つまび.らか
";
"damage
loss
disadvantage
hurt
injure
";損;"ソン
そこ.なう
そこな.う
-そこ.なう
そこ.ねる
-そこ.ねる
";
"packed
close
pressed
reprove
rebuke
blame
";詰;"キツ
キチ
つ.める
つ.め
-づ.め
つ.まる
つ.む
";
"square jewel
corner
angle
edge
";圭;"ケイ
ケ
";
"a divination sign
";卦;"カ
カイ
ケ
うらかた
";
"hang
suspend
depend
arrive at
tax
pour
";掛;"カイ
ケイ
か.ける
-か.ける
か.け
-か.け
-が.け
か.かる
-か.かる
-が.かる
か.かり
-が.かり
かかり
-がかり
";
"emulate
compete with
bid
sell at auction
bout
contest
race
";競;"キョウ
ケイ
きそ.う
せ.る
くら.べる
";
"agriculture
farmers
";農;"ノウ
";
"high
far
";尭;"ギョウ
たか.い
";
"bake
burning
";焼;"ショウ
や.く
や.き
や.き-
-や.き
や.ける
";
"benevolence
virtue
goodness
commanding respect
";徳;"トク
";
"pierce
penetrate
brace
";毌;"カン
つらぬ.く
";
"pierce
8 1/3lbs
penetrate
brace
";貫;"カン
つらぬ.く
ぬ.く
ぬき
";
"accustomed
get used to
become experienced
";慣;"カン
な.れる
な.らす
";
"technique
art
craft
performance
acting
trick
stunt
";芸;"ゲイ
ウン
う.える
のり
わざ
";
"closed
shut
";閉;"ヘイ
と.じる
と.ざす
し.める
し.まる
た.てる
";
"sheet of...
counter for flat thin objects or sheets
";枚;"マイ
バイ
";
"ratio
rate
proportion
%
factor
lead
spearhead
command
";率;"ソツ
リツ
シュツ
ひき.いる
";
"hard
wise
";臤;"カン
ケン
コウ
キョウ
かた.い
";
"tense
solid
hard
reliable
tight
";緊;"キン
し.める
し.まる
";
"spread
pave
sit
promulgate
";敷;"フ
し.く
-し.き
";
"slope
incline
hill
";坂;"ハン
さか
";
"loins
hips
waist
low wainscoting
";腰;"ヨウ
こし
";
"reliant
depend on
consequently
therefore
due to
";依;"イ
エ
よ.る
";
"bullet
twang
flip
snap
";弾;"ダン
タン
ひ.く
-ひ.き
はず.む
たま
はじ.く
はじ.ける
ただ.す
はじ.きゆみ
";
"river
";河;"カ
かわ
";
"dreadful
be frightened
fearful
";怖;"フ
ホ
こわ.い
こわ.がる
お.じる
おそ.れる
";
"shout
exclaim
yell
";叫;"キョウ
さけ.ぶ
";
"sovereign
the emperor
god
creator
";帝;"テイ
みかど
";
"tighten
tie
shut
lock
fasten
";締;"テイ
し.まる
し.まり
し.める
-し.め
-じ.め
";
"pinch
pick
pluck
trim
clip
summarize
";摘;"テキ
つ.む
";
"boulevard
street
town
";街;"ガイ
カイ
まち
";
"cry
weep
moan
";泣;"キュウ
な.く
";
"leader
commander
general
admiral
or
and again
soon
from now on
just about
";将;"ショウ
ソウ
まさ.に
はた
まさ
ひきい.る
もって
";
"sabre
sword
blade
clock hand
";剣;"ケン
つるぎ
";
"measuring box
1.8 liter
";升;"ショウ
ます
";
"rise up
";昇;"ショウ
のぼ.る
";
"maneuver
manipulate
operate
steer
chastity
virginity
fidelity
";操;"ソウ
サン
みさお
あやつ.る
";
"laid waste
rough
rude
wild
";荒;"コウ
あら.い
あら-
あ.れる
あ.らす
-あ.らし
すさ.む
";
"from
possessive particle
whereupon
accordingly
";乃;"ナイ
ダイ
ノ
アイ
の
すなわ.ち
なんじ
";
"excel
excellence
beauty
surpass
";秀;"シュウ
ひい.でる
";
"entice
lead
tempt
invite
ask
call for
seduce
allure
";誘;"ユウ
さそ.う
いざな.う
";
"tassel
tuft
fringe
bunch
lock (hair)
segment (orange)
house
room
";房;"ボウ
ふさ
";
"flourish
prosperity
honor
glory
splendor
";栄;"エイ
ヨウ
さか.える
は.え
-ば.え
は.える
え
";
"sham
temporary
interim
assumed (name)
informal
";仮;"カ
ケ
かり
かり-
";
"document
records
";誌;"シ
";
"station
";駅;"エキ
";
"black
";黒;"コク
くろ
くろ.ずむ
くろ.い
";
"old man
old age
grow old
";老;"ロウ
お.いる
ふ.ける
";
"to state to
to announce
";尃;"フ
ホ
しく
あまねし
もと
はらう
";
"far and wide
";溥;"フ
ハク
あまねし
";
"dilute
thin
weak (tea)
pampas grass
";薄;"ハク
うす.い
うす-
-うす
うす.める
うす.まる
うす.らぐ
うす.ら-
うす.れる
すすき
";
"tooth
cog
";歯;"シ
よわい
は
よわ.い
よわい.する
";
"age
";齢;"レイ
よわい
とし
";
"cramped
narrow
contract
tight
";狭;"キョウ
コウ
せま.い
せば.める
せば.まる
さ
";
"desert
border prairie
the 1st form is radical 13
";冋;"キョウ
ケイ
まきがまえ
えながまえ
どうがまえ
けいがまえ
";
"drink
";呑;"トン
ドン
の.む
";
"high
boasting
";喬;"キョウ
たか.い
";
"bridge
";橋;"キョウ
はし
";
"flock
group
crowd
herd
swarm
cluster
";群;"グン
む.れる
む.れ
むら
むら.がる
";
"prolong
stretching
";延;"エン
の.びる
の.べる
の.べ
の.ばす
";
"chop
divide
tear
analyze
";析;"セキ
";
"bequeath
leave behind
reserve
";遺;"イ
ユイ
のこ.す
";
"shoot
shine into
onto
archery
";射;"シャ
い.る
さ.す
う.つ
";
"surname
kind of pheasant
";翟;"ケキ
ジャク
タク
タイ
きじ
";
"leap
dance
skip
";躍;"ヤク
おど.る
";
"needle
pin
staple
stinger
";針;"シン
はり
";
"sleep
die
sleepy
";眠;"ミン
ねむ.る
ねむ.い
";
"exploits
achievements
unreeling cocoons
";績;"セキ
";
"land
six
";陸;"リク
ロク
おか
";
"elder sister
";姉;"シ
あね
はは
";
"expand
stretch
extend
lengthen
increase
";伸;"シン
の.びる
の.ばす
の.べる
の.す
";
"consort
accompany
bring with
companion
";伴;"ハン
バン
ともな.う
";
"prohibition
ban
forbid
";禁;"キン
";
"doth
do
send
forward
cause
exert
incur
engage
";致;"チ
いた.す
";
"code
ceremony
law
rule
";典;"テン
デン
";
"salvation
save
help
rescue
reclaim
";救;"キュウ
すく.う
";
"vermilion
cinnabar
scarlet
red
bloody
";朱;"シュ
あけ
";
"stocks
stump
shares
stock
counter for small plants
";株;"シュ
かぶ
";
"reasonable
just
natural
superb
outstanding
plausible
";尤;"ユウ
もっと.も
とが.める
";
"concerning
settle
take position
depart
study
per
";就;"シュウ
ジュ
つ.く
つ.ける
";
"abolish
obsolete
cessation
discarding
abandon
";廃;"ハイ
すた.れる
すた.る
";
"wash
inquire into
probe
";洗;"セン
あら.う
";
"repress
well
now
in the first place
push
shove
press
seal
do in spite of
";抑;"ヨク
おさ.える
";
"shoes
boots
";沓;"トウ
くつ
";
"step
trample
carry through
appraise
evade payment
";踏;"トウ
ふ.む
ふ.まえる
";
"do
change
make
benefit
welfare
be of use
reach to
try
practice
cost
serve as
good
advantage
as a result of
";為;"イ
ため
な.る
な.す
す.る
たり
つく.る
なり
";
"blow
breathe
puff
emit
smoke
";吹;"スイ
ふ.く
";
"of
this
";之;"シ
の
これ
ゆく
この
";
"apologize
thank
refuse
";謝;"シャ
あやま.る
";
"calculate
divining
number
abacus
probability
";算;"サン
そろ
";
"tax
duty
";税;"ゼイ
";
"long time
old story
";久;"キュウ
ク
ひさ.しい
";
"symptoms
illness
";症;"ショウ
";
"bed
counter for beds
floor
padding
tatami
";床;"ショウ
とこ
ゆか
";
"complete
finish
";了;"リョウ
";
"emperor
";皇;"コウ
オウ
";
"the following
next
";翌;"ヨク
";
"thirty
";丗;"セイ
セ
ソウ
よ
さんじゅう
";
"sash
belt
obi
zone
region
";帯;"タイ
お.びる
おび
";
"tenacious
take hold
grasp
take to heart
";執;"シツ
シュウ
と.る
";
"urge
force
imminent
spur on
";迫;"ハク
せま.る
";
"fluid
liquid
juice
sap
secretion
";液;"エキ
";
"ceremony
rule
affair
case
a matter
";儀;"ギ
";
"astray
be perplexed
in doubt
lost
err
illusion
";迷;"メイ
まよ.う
";
"Dr.
command
esteem
win acclaim
Ph.D.
exposition
fair
";博;"ハク
バク
";
"excuse
dismissal
";免;"メン
まぬか.れる
まぬが.れる
";
"exertion
endeavour
encourage
strive
make effort
diligent
";勉;"ベン
つと.める
";
"gigantic
big
large
great
";巨;"キョ
";
"long-distance
spur
fetlock
";距;"キョ
へだ.たる
けづめ
";
"pledge
promise
vow
";契;"ケイ
ちぎ.る
";
"explanation
";釈;"シャク
セキ
とく
す.てる
ゆる.す
";
"thick
heavy
rich
kind
cordial
brazen
shameless
";厚;"コウ
あつ.い
あか
";
"dragon
imperial
";龍;"リュウ
リョウ
ロウ
たつ
";
"attack
advance on
succeed to
pile
heap
";襲;"シュウ
おそ.う
かさ.ね
";
"name of warring state
surname
";吴;"ゴ
く.れる
くれ
";
"mistake
err
do wrong
mislead
";誤;"ゴ
あやま.る
-あやま.る
";
"accusation
sue
complain of pain
appeal to
";訴;"ソ
うった.える
";
"burn
blaze
glow
";燃;"ネン
も.える
も.やす
も.す
";
"marketing
sell
trade
";販;"ハン
";
"design
pattern
build
nature
character
handle
crank
grip
knob
shaft
";柄;"ヘイ
がら
え
つか
";
"companion
friend
";朋;"ホウ
とも
";
"crumble
die
demolish
level
";崩;"ホウ
くず.れる
-くず.れ
くず.す
";
"hope
beg
request
pray
beseech
Greece
dilute (acid)
rare
few
phenomenal
";希;"キ
ケ
まれ
";
"masculine
male
hero
leader
superiority
excellence
";雄;"ユウ
お-
おす
おん
";
"concentrated
thick
dark
undiluted
";濃;"ノウ
こ.い
";
"brandish
wave
wag
swing
shake
";揮;"キ
ふる.う
";
"meal
boiled rice
";飯;"ハン
めし
";
"spit
skewer
";串;"カン
ケン
セン
くし
つらぬ.く
";
"afflicted
disease
suffer from
be ill
";患;"カン
わずら.う
";
"beguile
delusion
perplexity
";惑;"ワク
まど.う
";
"ghost
devil
";鬼;"キ
おに
おに-
";
"hemp
flax
numb
";麻;"マ
マア
あさ
";
"witch
demon
evil spirit
";魔;"マ
";
"exhausted
tire
weary
";疲;"ヒ
つか.れる
-づか.れ
つか.らす
";
"year-end
age
occasion
opportunity
";歳;"サイ
セイ
とし
とせ
よわい
";
"snow
";雪;"セツ
ゆき
";
"fish
";魚;"ギョ
うお
さかな
-ざかな
";
"fresh
vivid
clear
brilliant
Korea
";鮮;"セン
あざ.やか
";
"promontory
cape
spit
";崎;"キ
さき
さい
みさき
";
"hair hanging long
mane
long hair radical (no.190)
";髟;"ヒュウ
ヒョウ
";
"hair of the head
";髪;"ハツ
かみ
";
"ridicule
laziness
";慢;"マン
";
"shrink
contract
shrivel
wrinkle
reduce
";縮;"シュク
ちぢ.む
ちぢ.まる
ちぢ.める
ちぢ.れる
ちぢ.らす
";
"stimulate
urge
press
demand
incite
";促;"ソク
うなが.す
";
"prefecture
";県;"ケン
か.ける
";
"tears
sympathy
";涙;"ルイ
レイ
なみだ
";
"tray
shallow bowl
platter
tub
board
phonograph record
";盤;"バン
";
"likeness
like
such as
as if
better
best
equal
";如;"ジョ
ニョ
ごと.し
";
"double
twice
times
fold
";倍;"バイ
";
"phosphorus
";粦;"リン
";
"neighboring
";隣;"リン
とな.る
となり
";
"beckon
invite
summon
engage
";招;"ショウ
まね.く
";
"resign
word
term
expression
";辞;"ジ
や.める
いな.む
";
"spring
";氿;"キ
キュウ
グ
おずみ
わきみず
";
"dye
color
paint
stain
print
";染;"セン
そ.める
-ぞ.め
-ぞめ
そ.まる
し.みる
-じ.みる
し.み
-し.める
";
"overnight stay
put up at
ride at anchor
";泊;"ハク
と.まる
と.める
";
"";侌;"イン
かげ
かげ.る
";
"shade
yin
negative
sex organs
secret
shadow
";陰;"イン
かげ
かげ.る
";
"Buddha
the dead
France
";仏;"ブツ
フツ
ほとけ
";
"wheel
ring
circle
link
loop
counter for wheels and flowers
";輪;"リン
わ
";
"vegetable
side dish
greens
";菜;"サイ
な
";
"offering
counter for drinks
present
offer
";献;"ケン
コン
たてまつ.る
";
"tripod
";鬲;"カク
レキ
かなえ
へだ.てる
";
"dissolve
melt
";融;"ユウ
と.ける
と.かす
";
"superior
outstanding
talented
";隽;"";
"portable
carry (in hand)
armed with
bring along
";携;"ケイ
たずさ.える
たずさ.わる
";
"lend
";貸;"タイ
か.す
か.し-
かし-
";
"span
range
extend over
";亘;"コウ
カン
セン
わた.る
もと.める
";
"proclaim
say
announce
";宣;"セン
のたま.う
";
"chieftain
";酋;"シュウ
ジュ
おさ
ふるざけ
さけのつかさ
";
"revered
valuable
precious
noble
exalted
";尊;"ソン
たっと.い
とうと.い
たっと.ぶ
とうと.ぶ
";
"baggage
shoulder-pole load
bear (a burden)
shoulder (a gun)
load
cargo
freight
";荷;"カ
に
";
"dispatch
despatch
send
give
donate
do
undertake
";遣;"ケン
つか.う
-つか.い
-づか.い
つか.わす
や.る
";
"equal
";匀;"イン
すく.ない
ひと.しい
";
"level
average
";均;"キン
なら.す
";
"inherit
succeed
continue
patch
graft (tree)
";継;"ケイ
つ.ぐ
まま-
";
"look to
face
meet
confront
attend
call on
";臨;"リン
のぞ.む
";
"sand
";砂;"サ
シャ
すな
";
"catch
capture
";捕;"ホ
と.らえる
と.らわれる
と.る
とら.える
とら.われる
つか.まえる
つか.まる
";
"hearing
judge
trial
";審;"シン
つまび.らか
つぶさ.に
";
"quake
shake
tremble
quiver
shiver
";震;"シン
ふる.う
ふる.える
";
"grateful
indebted
";忝;"テン
かたじけな.い
";
"annexed
accompany
marry
suit
meet
satisfy
attach
append
garnish
imitate
";添;"テン
そ.える
そ.う
";
"listen
headstrong
naughty
careful inquiry
";聴;"チョウ
テイ
き.く
ゆる.す
";
"yield
bend
flinch
submit
";屈;"クツ
かが.む
かが.める
";
"fascination
charm
bewitch
";魅;"ミ
";
"rapids
current
torrent
shallows
shoal
";瀬;"ライ
せ
";
"heights
slope
";阪;"ハン
さか
";
"encroach
invade
raid
trespass
violate
";侵;"シン
おか.す
";
"poem
poetry
";詩;"シ
うた
";
"fork in road
scene
arena
theater
";巷;"コウ
ちまた
";
"harbor
";港;"コウ
みなと
";
"virtuous
good
goodness
";善;"ゼン
よ.い
い.い
よ.く
よし.とする
";
"the stride made by a man
";奞;"シュン
スイ
ヨウ
は.ばたく
";
"rob
take by force
snatch away
dispossess
plunder
usurp
";奪;"ダツ
うば.う
";
"state
province
";州;"シュウ
ス
す
";
"checkup
seeing
diagnose
examine
";診;"シン
み.る
";
"resist
reach
touch
";抵;"テイ
";
"dry
parch
ebb
recede
interfere
intercede
";干;"カン
ほ.す
ほ.し-
-ぼ.し
ひ.る
";
"";厈;"カン
かりがね
がんだれ
";
"beach
";岸;"ガン
きし
";
"preface
beginning
order
precedence
occasion
chance
incidentally
";序;"ジョ
つい.で
ついで
";
"ancestor
pioneer
founder
";祖;"ソ
";
"nightfall
night
";晩;"バン
";
"criticism
strike
";批;"ヒ
";
"eternity
long
lengthy
";永;"エイ
なが.い
";
"shallow
superficial
frivolous
wretched
shameful
";浅;"セン
あさ.い
";
"Mr.
hall
mansion
palace
temple
lord
";殿;"デン
テン
との
-どの
";
"government office
";庁;"チョウ
テイ
やくしょ
";
"head
counter for animals
";疋;"ヒキ
ショ
ソ
ヒツ
あし
";
"whip
cane
";楚;"ソ
ショ
いばら
しもと
すわえ
";
"cornerstone
foundation stone
";礎;"ソ
いしずえ
";
"bond
loan
debt
";債;"サイ
";
"split
rend
tear
";裂;"レツ
さ.く
さ.ける
-ぎ.れ
";
"repudiate
exclude
expel
reject
line up
arrange
";排;"ハイ
";
"cottage
inn
hut
house
mansion
";舎;"シャ
セキ
やど.る
";
"star
spot
dot
mark
";星;"セイ
ショウ
ほし
-ぼし
";
"watch over
see
";看;"カン
み.る
";
"hot water
bath
hot spring
";湯;"トウ
ゆ
";
"bomb
burst open
pop
split
";爆;"バク
は.ぜる
";
"daring
brave
bold
sad
tragic
pitiful
";敢;"カン
あ.えて
あ.えない
あ.えず
";
"stern
strictness
severity
rigidity
";厳;"ゲン
ゴン
おごそ.か
きび.しい
いか.めしい
いつくし
";
"exhaust
use up
run out of
deplete
befriend
serve
";尽;"ジン
サン
つ.くす
-つ.くす
-づ.くし
-つ.く
-づ.く
-ず.く
つ.きる
つ.かす
さかづき
ことごと.く
つか
つき
";
"clear up
";晴;"セイ
は.れる
は.れ
は.れ-
-ば.れ
は.らす
";
"cliff
bluff
precipice
";崔;"ガイ
サイ
スイ
がけ
";
"sponsor
hold (a meeting)
give (a dinner)
";催;"サイ
もよう.す
もよお.す
";
"bathe
be favored with
bask in
";浴;"ヨク
あ.びる
あ.びせる
";
"cloud
";雲;"ウン
くも
-ぐも
";
"transparent
permeate
filter
penetrate
";透;"トウ
す.く
す.かす
す.ける
とう.る
とう.す
";
"above-stated
the said
that specific
";該;"ガイ
";
"tender
weakness
gentleness
softness
";柔;"ジュウ
ニュウ
やわ.らか
やわ.らかい
やわ
やわ.ら
";
"ship
boat
";船;"セン
ふね
ふな-
";
"capsize
cover
shade
mantle
be ruined
";覆;"フク
おお.う
くつがえ.す
くつがえ.る
";
"face-up
look up
depend
seek
respect
rever
drink
take
";仰;"ギョウ
コウ
あお.ぐ
おお.せ
お.っしゃる
おっしゃ.る
";
"loyalty
fidelity
faithfulness
";忠;"チュウ
";
"burdensome
pack horse
horse load
send by horse
trivial
worthless
";駄;"ダ
タ
";
"leather
skin
reform
become serious
";革;"カク
かわ
";
"vice-
assistant
aide
duplicate
copy
";副;"フク
";
"daytime
noon
";昼;"チュウ
ひる
";
"boisterous
make noise
clamor
disturb
excite
";騒;"ソウ
さわ.ぐ
うれい
さわ.がしい
";
"oil
fat
";油;"ユ
ユウ
あぶら
";
"nucleus
core
kernel
";核;"カク
";
"plane
sharpen
whittle
pare
shave
";削;"サク
けず.る
はつ.る
そ.ぐ
";
"dirty
pollute
disgrace
rape
defile
";汚;"オ
けが.す
けが.れる
けが.らわしい
よご.す
よご.れる
きたな.い
";
"camp
battle array
ranks
position
sudden
brief time
";陣;"ジン
";
"hundred million
10**8
";億;"オク
";
"infancy
childhood
";幼;"ヨウ
おさな.い
";
"pointed
sharpness
edge
weapon
sharp
violent
";鋭;"エイ
するど.い
";
"prize
reward
praise
";賞;"ショウ
ほ.める
";
"reparation
make up for
recompense
redeem
";償;"ショウ
つぐな.う
";
"curtain
bunting
act of play
";幕;"マク
バク
とばり
";
"vein
pulse
hope
";脈;"ミャク
すじ
";
"romance
in love
yearn for
miss
darling
";恋;"レン
こ.う
こい
こい.しい
";
"cutting off feet as form of punishment
";刖;"ゲツ
グチ
ゴツ
ゴチ
カツ
き.る
あやう.い
";
"transport
send
be inferior
";輸;"ユ
シュ
";
"Sino-
China
";漢;"カン
";
"seasons
";季;"キ
";
"long-tailed monkey
";禺;"グ
グウ
おながざる
";
"accidentally
even number
couple
man & wife
same kind
";偶;"グウ
たま
";
"bury
be filled up
embedded
";埋;"マイ
う.める
う.まる
う.もれる
うず.める
うず.まる
い.ける
";
"Europe
";欧;"オウ
うた.う
は.く
";
"look back
review
examine oneself
turn around
";顧;"コ
かえり.みる
";
"nativity
be born
declension
lie
be arbitrary
";誕;"タン
";
"to move on
doubtful
";冘;"イン
ユ
おこた.る
ためら.う
うたが.う
";
"sink
be submerged
subside
be depressed
aloes
";沈;"チン
ジン
しず.む
しず.める
";
"going
from
";于;"ウ
ク
ここに
ああ
おいて
に
より
を
";
"eaves
roof
house
heaven
";宇;"ウ
";
"poison
virus
venom
germ
harm
injury
spite
";毒;"ドク
";
"suspicious
mystery
apparition
";怪;"カイ
ケ
あや.しい
あや.しむ
";
"length
ten shaku
measure
Mr.
Ms.
height
stature
all (one has)
only
that's all
merely
";丈;"ジョウ
たけ
だけ
";
"solely
only
merely
simply
";唯;"ユイ
イ
ただ
";
"younger of brothers
father's younger brother
younger brother of a husband
";尗;"シュク
まめ
";
"uncle
youth
";叔;"シュク
";
"coach
command
urge
lead
supervise
";督;"トク
";
"wild boar
to fight
";豦;"キョ
ゴ
やめない
";
"drama
play
";劇;"ゲキ
";
"place on the head
receive
top of head
top
summit
peak
";頂;"チョウ
いただ.く
いただき
";
"weekday
";曜;"ヨウ
";
"prostrated
bend down
bow
cover
lay (pipes)
";伏;"フク
ふ.せる
ふ.す
";
"recollection
think
remember
";憶;"オク
";
"treasure
wealth
valuables
";宝;"ホウ
たから
";
"dew
tears
expose
Russia
";露;"ロ
ロウ
つゆ
";
"atmosphere
fog
";雰;"フン
";
"subscription
buy
";購;"コウ
";
"snapshot
take pictures
";撮;"サツ
と.る
つま.む
-ど.り
";
"pond
cistern
pool
reservoir
";池;"チ
いけ
";
"seize
get
find
earn
acquire
can
may
able to
";獲;"カク
え.る
";
"equal
head
counter for small animals
roll of cloth
";匹;"ヒツ
ひき
";
"tremendously
very
great
exceedingly
";甚;"ジン
はなは.だ
はなは.だしい
";
"intuition
perception
check
compare
sixth sense
";勘;"カン
";
"courage
cheer up
be in high spirits
bravery
heroism
";勇;"ユウ
いさ.む
";
"";夋;"シュン
うずくま.る
";
"acid
bitterness
sour
tart
";酸;"サン
す.い
";
"collide
brunt
highway
opposition (astronomy)
thrust
pierce
stab
prick
";衝;"ショウ
つ.く
";
"nose
snout
";鼻;"ビ
はな
";
"halt
stopping
";停;"テイ
と.める
と.まる
";
"radiance
shine
sparkle
gleam
twinkle
";輝;"キ
かがや.く
";
"curving river radical (no.47)
";巛;"セン
かわ
";
"disaster
calamity
woe
curse
evil
";災;"サイ
わざわ.い
";
"collapse
fall into
cave in
fall (castle)
slide into
";陥;"カン
おちい.る
おとしい.れる
";
"abundant
rich
fertile
";裕;"ユウ
";
"put together
";并;"ヘイ
ヒョウ
あわ.せる
なら.ぶ
";
"join
get together
unite
collective
";併;"ヘイ
あわ.せる
";
"sweet
coax
pamper
be content
sugary
";甘;"カン
あま.い
あま.える
あま.やかす
うま.い
";
"persuade
recommend
advise
encourage
offer
";勧;"カン
ケン
すす.める
";
"celebrate
congratulate
";祝;"シュク
シュウ
いわ.う
";
"signature
govt office
police station
";署;"ショ
";
"stare
watch
look at
see
scrutinize
";眺;"チョウ
なが.める
";
"counter for cupfuls
wine glass
glass
toast
";杯;"ハイ
さかずき
";
"to help
to assist
to achieve
to rise
to raise
";㐮;"";
"defer
turnover
transfer
convey
";譲;"ジョウ
ゆず.る
";
"instruction
Japanese character reading
explanation
read
";訓;"クン
キン
おし.える
よ.む
くん.ずる
";
"mirror
speculum
barrel-head
round rice-cake offering
";鏡;"キョウ
ケイ
かがみ
";
"enjoy
receive
undergo
answer (phone)
take
get
catch
";享;"キョウ
コウ
う.ける
";
"which
how
who
";孰;"ジュク
いずれ
たれ
";
"mellow
ripen
mature
acquire skill
";熟;"ジュク
う.れる
";
"instead
on the contrary
rather
step back
withdraw
retreat
";却;"キャク
かえ.って
しりぞ.く
しりぞ.ける
";
"publish
carve
engrave
";刊;"カン
";
"dose
medicine
drug
";剤;"ザイ
スイ
セイ
かる
けず.る
";
"consign
requesting
entrusting with
pretend
hint
";託;"タク
かこつ.ける
かこ.つ
かこ.つける
";
"cleverness
agile
alert
";敏;"ビン
さとい
";
"luxuriant
thick
overgrown
frequency
complexity
trouble
";繁;"ハン
しげ.る
しげ.く
";
"particularly
especially
exceptionally
";殊;"シュ
こと
";
"boy
priest's residence
priest
";坊;"ボウ
ボッ
";
"juvenile
child
";童;"ドウ
わらべ
";
"deposit
custody
leave with
entrust to
";預;"ヨ
あず.ける
あず.かる
";
"encourage
be diligent
inspire
";励;"レイ
はげ.む
はげ.ます
";
"princess
";姫;"キ
ひめ
ひめ-
";
"ticket
";券;"ケン
";
"acquiesce
hear
listen to
be informed
receive
";承;"ショウ
ジョウ
うけたまわ.る
う.ける
";
"indications
sign
omen
symptom
collect
seek
refer to
question
";徴;"チョウ
チ
しるし
";
"green
";緑;"リョク
ロク
みどり
";
"comma-design
";巴;"ハ
ともえ
うずまき
";
"grasp
faggot
bunch
counter for bundles
";把;"ハ
ワ
";
"milk
breasts
";乳;"ニュウ
ちち
ち
";
"skids
leg
undercarriage
lower part
base
";脚;"キャク
キャ
カク
あし
";
"prosperous
bright
clear
";昌;"ショウ
さかん
";
"chant
recite
call upon
yell
";唱;"ショウ
とな.える
";
"delicate
minuteness
insignificance
";微;"ビ
かす.か
";
"salt
";塩;"エン
しお
";
"soldier
private
die
";卆;"ソツ
シュツ
そっ.する
お.える
お.わる
ついに
にわか
";
"drunk
feel sick
poisoned
elated
spellbound
";酔;"スイ
よ.う
よ.い
よ
";
"round
stare
";睘;"";
"send back
return
";還;"カン
かえ.る
";
"get dark
gloom
disorder
";闇;"アン
オン
やみ
くら.い
";
"humility
be careful
discreet
prudent
";慎;"シン
つつし.む
つつ.ましい
つつし
つつし.み
";
"county
district
subdivision
";縣;"ケン
か.ける
";
"state of suspension
hang
depend
consult
distant
far apart
";懸;"ケン
ケ
か.ける
か.かる
";
"repel
refuse
reject
decline
";拒;"キョ
ゴ
こば.む
";
"blossom
bloom
";咲;"ショウ
さ.く
-ざき
";
"navigate
sail
cruise
fly
";航;"コウ
";
"cord
rope
searching
inquiring
";索;"サク
";
"threaten
coerce
";脅;"キョウ
おびや.かす
おど.す
おど.かす
";
"poverty
poor
";貧;"ヒン
ビン
まず.しい
";
"fare
fee
hire
rent
wages
charge
";賃;"チン
";
"journey
travel
chase away
let go
going
before
formerly
";往;"オウ
い.く
いにしえ
さき.に
ゆ.く
";
"rare
curious
strange
";珍;"チン
めずら.しい
たから
";
"skeleton
bone
remains
frame
";骨;"コツ
ほね
";
"slippery
slide
slip
flunk
";滑;"カツ
コツ
すべ.る
なめ.らか
";
"graduate
soldier
private
die
";卒;"ソツ
シュツ
そっ.する
お.える
お.わる
ついに
にわか
";
"mysterious
occultness
black
deep
profound
";玄;"ゲン
くろ
くろ.い
";
"submerge
conceal
hide
lower (voice)
hush
";潜;"セン
ひそ.む
もぐ.る
かく.れる
くぐ.る
ひそ.める
";
"tusk
fang
tusk radical (no. 92)
";牙;"ガ
ゲ
きば
は
";
"wicked
injustice
wrong
";邪;"ジャ
よこし.ま
";
"tread
step on
trample
practice
carry through
";践;"セン
ふ.む
";
"entrails
viscera
bowels
";臓;"ゾウ
はらわた
";
"purport
gist
elegance
interest
proceed to
tend
become
";趣;"シュ
おもむき
おもむ.く
";
"gun
arms
";銃;"ジュウ
つつ
";
"seal
closing
";封;"フウ
ホウ
";
"consummate
accomplish
attain
commit (suicide)
";遂;"スイ
と.げる
つい.に
";
"diagonal
slanting
oblique
";斜;"シャ
なな.め
はす
";
"lie down
sleep
rest
bed
remain unsold
";寝;"シン
ね.る
ね.かす
い.ぬ
みたまや
や.める
";
"tide
salt water
opportunity
";潮;"チョウ
しお
うしお
";
"tower
tall building
palace
";閣;"カク
";
"withdraw
draw in
hold back
refrain from
be moderate
";控;"コウ
ひか.える
ひか.え
";
"stubborn
foolish
firmly
";頑;"ガン
かたく
";
