761	傷	5,8%	常用	6	494	7	27	38	102	54	21	16	25	5	189	10
761	板	5,8%	常用	3	494	7	15	64	68	23	63	17	28	4	185	20
763	駆	5,8%	常用		493	7	20	48	75	19	31	13	23	3	243	11
764	占	5,8%	常用		492	6	24	68	178	23	40	31	18	7	90	7
764	瞬	5,8%	常用		492	11	32	24	55	18	20	13	45	10	253	11
766	舞	5,8%	常用		491	15	35	64	92	18	21	20	67	3	145	11
767	抗	5,8%	常用		490	4	26	71	150	78	30	16	29	8	69	9
768	迎	5,8%	常用		489	17	37	70	119	16	28	19	25	4	145	9
769	夏	5,8%	常用	2	488	16	17	59	62	22	32	27	36	10	192	15
769	亡	5,8%	常用	6	488	9	28	62	99	38	13	14	23	4	190	8
771	薬	5,7%	常用	3	487	13	27	31	67	134	34	18	14	3	135	11
771	授	5,7%	常用	5	487	12	42	51	205	39	18	8	14	10	77	11
773	銀	5,7%	常用	3	485	18	19	25	158	23	13	17	17	2	175	18
774	称	5,7%	常用		484	11	43	68	155	39	54	13	37	19	37	8
775	鉄	5,7%	常用	3	483	12	11	82	103	21	40	29	30	3	135	17
775	佐	5,7%	常用		483	10	17	53	62	10	19	10	35	4	250	13
777	秘	5,7%	常用	6	482	15	50	53	100	28	28	14	32	5	145	12
778	眼	5,7%	常用	5	480	14	22	43	63	33	7	7	27	4	258	2
779	純	5,6%	常用	6	477	15	47	31	126	35	33	14	27	13	117	19
780	児	5,6%	常用	4	475	14	22	41	191	61	21	11	18	9	81	6
781	級	5,6%	常用	3	473	14	17	54	154	16	28	20	39	4	105	22
782	筋	5,6%	常用	6	472	9	24	30	71	81	26	20	37	3	158	13
783	採	5,6%	常用	5	471	14	11	43	190	29	49	33	24	10	56	12
784	週	5,5%	常用	2	470	16	22	42	120	57	35	31	35	4	96	12
785	怒	5,5%	常用		469	11	27	29	61	16	10	14	30	2	268	1
786	州	5,5%	常用	3	468	9	21	95	137	29	31	18	21	9	91	7
787	香	5,5%	常用		465	12	23	36	44	16	52	20	23	5	220	14
787	聖	5,5%	常用	6	465	12	101	57	50	8	11	7	26	5	184	4
789	裁	5,5%	常用	6	463	11	24	43	245	10	20	10	10	4	81	5
789	択	5,5%	常用		463	38	15	16	191	47	51	17	25	9	20	34
791	版	5,4%	常用	5	461	26	19	44	165	27	25	20	38	15	66	16
792	委	5,4%	常用	3	460	9	10	40	259	20	26	25	17	7	45	2
792	犯	5,4%	常用	5	460	10	28	28	123	14	9	5	11	3	227	2
792	之	5,4%			460	3	20	77	51	9	10	7	29	7	243	4
795	請	5,4%	常用		459	13	9	42	272	17	41	18	6	2	34	5
795	妻	5,4%	常用	5	459	11	34	62	87	17	17	6	25	4	190	6
795	娘	5,4%	常用		459	11	23	44	62	13	11	8	25	5	252	5
798	球	5,4%	常用	3	456	9	26	35	67	73	29	18	58	6	121	14
799	沢	5,4%	常用		455	15	23	64	76	11	31	15	34	5	167	14
800	林	5,4%	常用	1	454	7	12	68	66	24	20	23	29	9	190	6
800	遅	5,4%	常用		454	18	29	37	137	36	34	22	21	9	104	7
800	皆	5,4%	常用		454	12	41	44	85	25	13	19	18	10	185	2
803	借	5,3%	常用	4	453	8	22	44	180	9	17	18	21	6	121	7
803	森	5,3%	常用	1	453	5	17	47	79	24	26	13	25	8	191	18
803	敗	5,3%	常用	4	453	17	42	58	142	31	26	15	54	8	47	13
803	貴	5,3%	常用	6	453	7	32	52	69	16	9	23	19	11	209	6
807	康	5,3%	常用	4	451	10	29	37	104	100	24	14	22	3	94	14
807	久	5,3%	常用	5	451	10	23	77	73	14	25	15	29	1	172	12
809	律	5,3%	常用	6	450	7	35	23	251	41	31	11	17	9	23	2
809	岩	5,3%	常用	2	450	5	23	50	62	22	11	11	17	4	235	10
811	微	5,3%	常用		449	6	22	20	57	50	25	14	37	8	203	7
812	植	5,3%	常用	3	448	12	25	48	82	76	31	31	21	8	100	14
812	刺	5,3%	常用		448	14	22	23	75	58	39	13	36	7	147	14
814	罪	5,3%	常用	5	446	10	54	41	139	13	7	6	13	8	151	4
814	維	5,3%	常用		446	9	27	42	181	59	35	23	13	6	39	12
814	幅	5,3%	常用		446	7	16	32	150	36	60	27	25	4	65	24
817	恵	5,2%	常用		445	11	56	34	91	17	25	12	31	7	147	14
818	絵	5,2%	常用	2	444	16	19	60	65	12	29	8	61	3	158	13
819	届	5,2%	常用	6	442	13	18	31	105	25	28	18	16	9	172	7
819	絡	5,2%	常用		442	6	10	30	115	26	27	17	19	4	182	6
821	皮	5,2%	常用	3	441	6	13	27	55	88	45	16	21	3	156	11
822	樹	5,2%	常用	6	440	5	19	42	39	16	18	19	20	2	254	6
823	酒	5,2%	常用	3	439	4	16	39	63	28	42	17	24	3	190	13
823	宿	5,2%	常用	3	439	16	39	84	79	16	13	17	26	5	130	14
823	筆	5,2%	常用	3	439	22	28	60	148	23	25	21	40	20	46	6
823	壁	5,2%	常用		439	10	19	39	65	24	39	9	27	3	185	19
823	握	5,2%	常用		439	9	22	33	144	31	26	15	29	5	113	12
823	華	5,2%	常用		439	8	37	52	71	7	21	13	29	12	180	9
829	津	5,2%	常用		437	8	13	68	38	7	12	7	22	5	250	7
829	努	5,2%	常用	4	437	19	53	31	167	33	33	23	24	9	38	7
831	城	5,1%	常用	6	436	2	21	107	44	14	17	11	23	5	183	9
831	跡	5,1%	常用		436	13	31	86	64	27	13	21	29	1	146	5
831	快	5,1%	常用	5	436	14	38	34	78	31	33	14	29	4	149	12
834	勤	5,1%	常用	6	434	13	24	43	153	26	23	20	9	5	114	4
834	捨	5,1%	常用	6	434	14	33	27	65	22	23	7	30	4	196	13
836	徒	5,1%	常用	4	433	8	37	62	126	10	9	15	23	5	131	7
837	暴	5,1%	常用	5	432	6	27	45	134	19	11	10	15	4	151	10
838	脱	5,1%	常用		430	5	30	40	102	29	34	21	16	8	138	7
839	骨	5,1%	常用	6	429	3	21	36	73	63	25	20	29	8	135	16
839	較	5,1%	常用		429	12	28	31	175	58	47	27	13	20	10	8
841	掲	5,0%	常用		428	13	21	44	203	19	29	16	24	8	41	10
841	奈	5,0%	常用2010		428	1	17	26	30	7	10	7	20	5	299	6
841	昨	5,0%	常用	4	428	12	21	23	67	3	17	11	22	6	238	8
844	講	5,0%	常用	5	427	14	30	53	138	34	25	13	17	13	85	5
844	束	5,0%	常用	4	427	6	36	33	132	15	20	12	19	12	134	8
846	肩	5,0%	常用		426	6	5	26	49	34	11	8	26	2	248	11
846	永	5,0%	常用	5	426	9	53	63	80	12	22	8	21	7	140	11
848	衆	5,0%	常用	6	424	9	41	61	117	10	17	10	21	4	132	2
849	寺	5,0%	常用	2	421	14	47	98	53	5	11	9	27		155	2
849	概	5,0%	常用		421	13	34	21	201	38	36	19	21	11	25	2
851	測	4,9%	常用	5	420	16	15	27	108	74	53	28	20	11	64	4
852	宗	4,9%	常用	6	419	8	79	81	71	12	8	4	25	9	121	1
852	央	4,9%	常用	4	419	13	14	71	105	25	33	24	30	6	88	10
852	尾	4,9%	常用		419	5	16	48	51	19	24	15	20	14	197	10
855	層	4,9%	常用	6	418	9	27	52	150	38	44	18	21	10	39	10
855	滅	4,9%	常用		418	12	42	62	119	19	12	10	17	8	113	4
855	慮	4,9%	常用		418	13	16	22	192	38	48	23	20	10	25	11
858	監	4,9%	常用		416	6	10	30	156	17	25	9	66	2	83	12
858	鳴	4,9%	常用	2	416	9	17	34	51	16	11	4	21	6	235	12
860	庫	4,9%	常用	3	415	9	23	29	123	13	45	25	15	5	114	14
860	了	4,9%	常用		415	27	21	34	126	17	44	17	25	6	75	23
862	寝	4,9%	常用		413	18	25	43	66	35	30	8	24	7	143	14
862	夕	4,9%	常用	1	413	15	21	34	62	13	23	15	16	3	206	5
864	詳	4,8%	常用		410	20	27	38	146	46	48	24	22	13	15	11
865	茶	4,8%	常用	2	409	14	21	45	52	26	40	24	31	4	144	8
865	損	4,8%	常用	5	409	6	22	21	225	34	35	17	11	1	30	7
865	詰	4,8%	常用		409	13	10	28	65	15	32	14	24	1	198	9
868	承	4,8%	常用	5	408	10	22	67	143	11	29	14	20	12	75	5
869	農	4,8%	常用	3	407	8	9	87	132	31	28	45	8	3	50	6
869	競	4,8%	常用	4	407	9	16	23	174	9	32	33	53	7	45	6
869	掛	4,8%	常用		407	13	23	50	103	17	24	15	48	7	94	13
872	焼	4,8%	常用	4	405	14	14	52	49	30	67	20	23	4	110	22
872	玉	4,8%	常用	1	405	7	13	45	47	20	26	10	33	6	178	20
874	徳	4,8%	常用	5	404	6	60	93	75	17	12	4	24	8	94	11
875	芸	4,7%	常用	4	403	11	19	52	66	12	23	21	74	5	114	6
875	慣	4,7%	常用	5	403	13	31	27	119	58	28	22	24	14	59	8
877	閉	4,7%	常用	6	402	15	32	26	90	44	43	13	19	5	99	16
877	枚	4,7%	常用	6	402	9	13	24	53	20	50	13	47	6	145	22
879	午	4,7%	常用	2	401	10	14	49	71	16	17	13	16	1	190	4
880	緊	4,7%	常用		399	4	13	30	107	41	23	7	18	4	142	10
881	敷	4,7%	常用		398	8	5	62	54	6	36	20	12	5	182	8
882	坂	4,7%	常用	3	397	8	14	55	46	7	12	6	18	5	219	7
883	依	4,7%	常用		396	11	36	37	178	30	37	24	15	13	10	5
883	腰	4,7%	常用		396	6	15	23	31	35	12	7	24	2	233	8
885	弾	4,7%	常用		395	7	14	53	77	13	19	5	38	4	149	16
886	党	4,6%	常用	6	394	8	6	62	145	4	3	1	10	3	150	2
887	河	4,6%	常用	5	393	7	24	74	64	19	26	13	18	10	130	8
888	締	4,6%	常用		391	6	14	28	142	10	34	15	7	4	124	7
888	怖	4,6%	常用		391	7	28	20	65	31	9	7	28	2	188	6
888	叫	4,6%	常用		391	6	10	22	44	5	3	3	13	1	279	5
891	街	4,6%	常用	4	390	14	17	81	85	7	32	25	25	1	89	14
891	泣	4,6%	常用	4	390	8	18	21	40	10	4	5	23	3	251	7
891	剣	4,6%	常用		390	2	21	32	41	7	8	5	24	6	237	7
891	摘	4,6%	常用		390	8	27	34	174	39	21	18	17	3	46	3
895	昇	4,6%	常用		389	8	27	22	121	28	26	14	15	5	116	7
896	堂	4,6%	常用	4	387	12	29	72	67	8	20	14	27	7	120	11
896	操	4,6%	常用	6	387	23	9	27	55	25	35	12	31	3	147	20
898	誘	4,5%	常用		386	12	23	30	92	25	25	15	16	2	139	7
898	荒	4,5%	常用		386	9	25	39	41	14	5	11	22	4	209	7
900	栄	4,5%	常用	4	385	8	27	53	74	59	24	29	18	7	70	16
900	房	4,5%	常用		385	8	12	48	60	21	17	11	17	7	177	7
902	仮	4,5%	常用	5	383	15	14	25	143	35	22	17	14	15	78	5
903	曲	4,5%	常用	3	382	8	19	42	54	24	26	13	88	7	85	16
903	闘	4,5%	常用		382	8	20	60	105	20	18	8	44	2	89	8
903	誌	4,5%	常用	6	382	25	19	35	85	18	21	16	36	6	114	7
906	駅	4,5%	常用	3	381	15	5	61	39	8	21	31	13	5	175	8
907	齢	4,5%	常用		379	5	27	22	165	59	20	23	13	4	32	9
907	橋	4,5%	常用	3	379	15	14	70	66	13	29	19	29	4	110	10
907	薄	4,5%	常用		379	6	27	24	75	37	53	19	31	6	78	23
907	狭	4,5%	常用		379	8	10	30	81	31	19	16	18	3	155	8
911	臣	4,5%	常用	4	378	6	14	76	83	11	12	3	11	3	153	6
912	群	4,4%	常用	5	377	12	18	43	70	65	18	18	21	11	88	13
913	縁	4,4%	常用		376	10	33	41	65	25	25	15	29	5	122	6
914	延	4,4%	常用	6	375	5	24	51	145	37	34	18	16	6	34	5
915	郷	4,4%	常用	6	373	7	12	62	45	10	10	12	12	2	200	1
916	遺	4,4%	常用	6	372	7	33	65	101	65	12	12	23	5	46	3
916	析	4,4%	常用		372	13	23	15	163	51	24	20	12	10	36	5
916	包	4,4%	常用	4	372	7	11	42	102	19	42	15	12	11	105	6
916	羽	4,4%	常用	2	372	9	16	42	32	14	12	10	17	4	207	9
920	射	4,4%	常用	6	371	14	4	27	53	72	38	7	23	3	120	10
920	毛	4,4%	常用	2	371	3	10	43	46	32	20	13	17	3	172	12
922	躍	4,4%	常用		370	9	23	34	83	17	21	16	45	3	107	12
923	窓	4,3%	常用	6	369	11	8	28	58	11	24	9	14	4	188	14
924	針	4,3%	常用	6	367	5	6	34	116	37	28	14	17	7	95	8
925	眠	4,3%	常用		366	9	27	22	46	37	8	3	20	3	182	9
926	陸	4,3%	常用	4	365	4	16	91	89	19	21	21	24	7	69	4
926	績	4,3%	常用	5	365	6	14	31	156	20	21	21	41	9	35	11
926	旧	4,3%	常用	5	365	7	30	70	136	18	22	10	16	4	46	6
929	姉	4,3%	常用	2	364	5	9	24	34	4	6	4	12		263	3
930	伸	4,3%	常用		363	7	23	17	85	45	28	35	27	3	78	15
931	典	4,3%	常用	4	361	9	50	42	122	30	22	9	30	17	20	10
931	禁	4,3%	常用	5	361	6	16	40	120	30	19	15	15	4	94	2
931	伴	4,3%	常用		361	7	29	25	127	49	27	21	18	7	45	6
931	致	4,3%	常用		361	7	25	29	115	26	15	20	15	15	91	3
935	救	4,2%	常用	4	360	4	59	40	96	24	15	6	24		85	7
936	株	4,2%	常用	6	359	6	7	13	205	8	24	23	8	1	51	13
937	就	4,2%	常用	6	358	2	27	50	154	16	14	15	14	2	61	3
937	廃	4,2%	常用		358	1	9	43	128	22	30	16	13	5	88	3
939	洗	4,2%	常用	6	357	15	19	30	59	28	56	12	23	6	96	13
939	抑	4,2%	常用		357	8	12	16	107	62	19	20	22	2	85	4
941	踏	4,2%	常用		355	14	23	33	125	25	21	14	33	5	52	10
942	吹	4,2%	常用		354	10	17	49	52	10	19	10	19	2	154	12
943	謝	4,2%	常用	5	353	5	34	41	68	43	18	12	15	11	104	2
943	甘	4,2%	常用		353	9	18	31	48	32	31	18	24	2	131	9
945	税	4,1%	常用	5	347	9	9	21	210	7	9	16	3	2	51	10
945	秀	4,1%	常用		347	3	15	49	52	10	12	8	31	6	148	13
947	症	4,1%	常用		346	4	18	9	60	200	16	9	8	3	10	9
947	床	4,1%	常用		346	7	15	31	59	73	20	9	18		102	12
947	里	4,1%	常用	2	346	9	12	33	33	13	19	13	9	2	200	3
950	皇	4,1%	常用	6	345	6	31	87	57	5	7	4	16	9	119	4
950	刑	4,1%	常用		345	6	15	38	88	7	2	5	4	4	170	6
950	尋	4,1%	常用		345	3	18	27	51	10	4	6	13	3	206	4
953	翌	4,0%	常用	6	343	11	21	80	101	18	20	15	29	2	38	8
954	執	4,0%	常用		342	10	31	47	123	17	13	8	17	8	64	4
954	液	4,0%	常用	5	342	1	7	5	16	108	46	9	11	2	126	11
954	雨	4,0%	常用	1	342	15	9	46	38	12	24	13	18	3	155	9
954	迫	4,0%	常用		342	7	22	31	112	30	16	11	26	5	73	9
958	儀	4,0%	常用		341	7	29	44	83	15	12	8	24	10	108	1
958	迷	4,0%	常用	5	341	6	34	21	69	10	22	23	28	10	107	11
960	博	4,0%	常用	4	340	5	21	55	55	29	22	13	23	3	104	10
960	勉	4,0%	常用	3	340	10	23	22	114	14	14	13	22	7	88	13
962	契	4,0%	常用		339	8	14	25	183	4	22	17	8	1	54	3
962	距	4,0%	常用		339	5	7	25	54	15	22	17	31	3	147	13
964	厚	4,0%	常用	5	338	6	12	33	115	51	42	10	28	2	22	17
964	釈	4,0%	常用		338	10	57	31	97	18	10	4	9	15	83	4
964	襲	4,0%	常用		338	8	8	46	50	18	10	6	21	2	158	11
967	誤	4,0%	常用	6	337	8	38	31	102	44	22	18	12	11	45	6
967	既	4,0%	常用		337	12	16	25	128	15	35	13	13	5	72	3
969	訴	4,0%	常用		336	5	21	25	160	30	13	15	12	7	46	2
969	燃	4,0%	常用	5	336	3	21	26	39	13	30	4	16	2	177	5
971	販	3,9%	常用		335	18	6	8	124	23	42	48	11	4	34	17
971	倉	3,9%	常用	4	335	8	10	44	42	2	18	7	24	1	176	3
973	柄	3,9%	常用		334	10	28	28	98	10	18	13	23	11	87	8
973	雄	3,9%	常用		334	9	20	53	55	16	9	12	30	12	113	5
973	希	3,9%	常用	4	334	5	29	23	92	27	25	11	14	4	93	11
973	濃	3,9%	常用		334	5	15	23	34	48	29	15	18	3	136	8
973	崩	3,9%	常用		334	4	20	32	125	21	14	17	11	3	78	9
978	飯	3,9%	常用	4	332	4	11	29	34	15	21	12	13	3	174	16
978	揮	3,9%	常用	6	332	4	23	35	98	19	25	14	32	5	65	12
980	患	3,9%	常用		331	7	12	16	42	201	8	1	5	3	34	2
980	惑	3,9%	常用		331	8	25	29	74	15	17	10	25	6	114	8
982	候	3,9%	常用	4	330	10	10	38	87	40	16	12	15	11	86	5
983	魔	3,9%	常用		329	5	32	18	33	7	14	7	31	4	164	14
983	泉	3,9%	常用	6	329	12	14	38	90	13	10	16	8	5	115	8
983	到	3,9%	常用		329	10	28	58	79	19	22	14	23	5	69	2
983	疲	3,9%	常用		329	8	16	21	34	54	14	1	20	1	149	11
983	奇	3,9%	常用		329	12	26	32	50	15	11	5	26	1	145	6
988	鮮	3,8%	常用		326	12	21	60	83	18	35	22	28	8	29	10
988	雪	3,8%	常用	2	326	8	10	28	28	5	11	6	18	2	202	8
990	崎	3,8%	常用1981		325	10	15	68	68	9	18	13	25	4	86	9
990	黙	3,8%	常用		325	7	26	17	48	16	11	2	18	5	171	4
992	髪	3,8%	常用		323	7	7	16	24	10	11	3	18	4	213	10
992	慢	3,8%	常用		323	7	19	20	45	42	15	14	12	3	137	9
994	縮	3,8%	常用	6	322	13	13	16	105	55	48	18	12	8	19	15
994	丈	3,8%	常用		322	7	17	25	36	24	20	16	17	5	142	13
996	盤	3,8%	常用		321	3	13	36	94	29	21	13	39	6	62	5
996	促	3,8%	常用		321	3	15	13	141	41	16	20	5	4	60	3
996	涙	3,8%	常用		321	8	17	17	24	11	7	4	20	5	203	5
999	倍	3,8%	常用	3	320	6	26	32	96	50	29	20	21	2	26	12
999	如	3,8%	常用		320	8	43	46	51	11	8	11	18	7	114	3
999	飾	3,8%	常用		320	8	16	38	58	2	33	8	29	10	103	15
1002	玄	3,8%	常用		319	7	17	35	28	12	17	4	10		179	10
1003	霊	3,7%	常用		318	4	74	35	39	8	2	2	18	3	126	7
1004	隣	3,7%	常用		317	8	24	49	91	17	24	13	20	6	57	8
1004	招	3,7%	常用	5	317	9	18	36	82	20	10	7	27	7	94	7
1006	脳	3,7%	常用	6	316	7	21	17	62	90	11	5	13	6	79	5
1006	辞	3,7%	常用	4	316	14	19	41	81	15	12	9	15	23	83	4
1008	仏	3,7%	常用	5	315	11	84	53	43	6	3	3	18	4	88	2
1008	染	3,7%	常用	6	315	7	17	28	56	73	36	11	17	1	62	7
1008	陰	3,7%	常用		315	6	29	29	51	33	16	4	17	5	121	4
1008	泊	3,7%	常用		315	6	8	38	38	4	13	13	8	2	179	6
1012	輪	3,7%	常用	4	314	6	27	25	49	18	30	17	30	4	100	8
1012	菜	3,7%	常用	4	314	4	8	23	25	24	37	25	1	6	145	16
1014	献	3,7%	常用		312	14	24	29	128	37	29	12	18	6	11	4
1015	融	3,7%	常用		311	9	8	12	194	13	14	13	8	3	28	9
1015	貸	3,7%	常用	5	311	5	10	23	172	4	8	9	15	1	61	3
1015	携	3,7%	常用		311	13	12	25	139	17	37	24	15	2	18	9
1018	冬	3,7%	常用	2	310	10	14	33	36	20	21	24	21	3	117	11
1018	丁	3,7%	常用	3	310	5	14	37	40	8	25	15	9	7	145	5
1020	尊	3,6%	常用	6	309	1	64	44	96	21	8	6	17	5	44	3
1020	宣	3,6%	常用	6	309	11	30	55	105	12	16	10	18	7	42	3
1022	頁	3,6%			308	5	24	38	174	12	17	10	12	8	8	
1022	荷	3,6%	常用	3	308	9	10	28	37	19	38	19	15	1	125	7
1022	遣	3,6%	常用		308	7	20	47	84	6	10	11	7	8	103	5
1025	均	3,6%	常用	5	307	7	15	23	153	37	30	16	9	7	3	7
1025	彦	3,6%			307	2	13	19	35	5	4	5	14	3	199	8
1027	祭	3,6%	常用	3	305	4	24	55	54	6	10	8	29	4	106	5
1027	臨	3,6%	常用	6	305	5	23	50	80	42	10	9	20	1	56	9
1029	砂	3,6%	常用	6	304	7	13	35	39	32	31	5	17	4	107	14
1030	捕	3,6%	常用		303	8	14	47	68	12	9	8	19	3	113	2
1030	威	3,6%	常用		303	4	27	49	76	15	14	12	26	7	65	8
1032	審	3,6%	常用		302	7	10	16	161	15	20	13	14	2	42	2
1032	震	3,6%	常用		302	8	7	21	42	8	16	7	7	3	175	8
1032	聴	3,6%	常用		302	14	20	23	71	20	15	10	39	7	77	6
1032	悩	3,6%	常用		302	10	54	26	72	39	16	6	26	6	38	9
1032	添	3,6%	常用		302	8	10	21	67	24	35	14	20	9	87	7
1037	屈	3,5%	常用		301	6	28	30	61	20	14	8	30	3	96	5
1037	魅	3,5%	常用		301	6	23	26	41	7	31	18	35	5	93	16
1039	伊	3,5%			300	4	15	60	44	16	18	10	23	3	102	5
1039	甲	3,5%	常用		300	2	8	30	42	23	12	7	22	9	140	5
1039	瀬	3,5%	常用		300	6	6	23	27	8	14	5	17	2	184	8
1042	阪	3,5%	常用2010		299	7	9	33	81	11	19	26	36	6	68	3
1043	帝	3,5%	常用		298	3	19	76	59	7	5	5	8	6	107	3
1044	詩	3,5%	常用	3	297	8	19	24	24	5	5	3	23	9	175	2
1044	侵	3,5%	常用		297	5	13	32	90	22	8	4	8	2	104	9
1046	港	3,5%	常用	3	296	6	13	79	68	8	15	14	12	1	71	9
1046	巨	3,5%	常用		296	12	21	33	77	11	21	17	23	3	72	6
1048	奪	3,5%	常用		295	2	20	37	71	11	8	6	17	2	119	2
1049	鳥	3,5%	常用	2	294	7	21	55	31	20	15	8	18	3	103	13
1050	魚	3,5%	常用	2	293	5	23	39	38	24	32	21	16	2	83	10
1050	徹	3,5%	常用		293	8	27	34	84	13	25	17	20	2	56	7
1052	診	3,4%	常用		292	2	9	19	58	119	15	6	6	2	55	1
1053	抵	3,4%	常用		290	2	19	35	85	20	20	9	17	2	79	2
1054	岸	3,4%	常用	3	289	8	21	73	70	18	19	15	19	3	39	4
1055	序	3,4%	常用	5	288	6	29	32	98	25	14	5	20	7	51	1
1056	祖	3,4%	常用	5	286	11	39	60	62	10	6	4	20	7	63	4
1056	即	3,4%	常用		286	8	22	42	98	8	17	15	24	8	36	8
1056	奴	3,4%	常用		286	3	9	20	29		3	3	11	3	203	2
1059	批	3,4%	常用	6	285	11	20	35	136	10	12	4	18	6	31	2
1059	晩	3,4%	常用	6	285	9	24	34	38	17	13	8	18	4	115	5
1061	浅	3,3%	常用	4	284	8	21	23	34	12	7	8	20	1	142	8
1061	貫	3,3%	常用		284	8	16	36	66	12	23	9	14	2	93	5
1063	免	3,3%	常用		283	6	16	33	89	41	10	16	8	2	58	4
1063	殿	3,3%	常用		283	8	25	45	16	4	8	1	15	1	158	2
1063	庁	3,3%	常用	6	283	4		33	140	9	19	12	6	4	53	3
1066	穴	3,3%	常用	6	282	1	9	23	44	13	20	8	19	2	126	17
1066	礎	3,3%	常用		282	5	17	17	141	33	24	14	12	6	5	8
1068	債	3,3%	常用		280	3	4	8	217	1	6	6	1	2	29	3
1068	排	3,3%	常用		280	5	16	22	95	50	28	17	5	4	30	8
1068	裂	3,3%	常用		280	3	12	21	35	26	6	2	11	2	159	3
1071	星	3,3%	常用	2	279	5	23	21	33	21	15	6	29	4	111	11
1071	看	3,3%	常用	6	279	3	13	33	52	45	7	5	11	2	104	4
1071	舎	3,3%	常用	5	279	10	16	44	48	5	17	7	12	4	111	5
1074	爆	3,3%	常用		278	8	5	30	76	17	15	4	15	1	100	7
1074	湯	3,3%	常用	3	278	7	10	32	18	28	36	14	12	3	107	11
1076	干	3,3%	常用	6	277	5	16	37	71	22	34	11	16	3	53	9
1076	矢	3,3%	常用	2	277	5	8	27	18	13	4	3	16	5	171	7
1078	晴	3,2%	常用	2	275	8	27	46	51	17	21	11	40	6	37	11
1078	尽	3,2%	常用		275	4	43	38	61	8	17	9	16	8	70	1
1080	雲	3,2%	常用	2	274	5	16	39	23	7	10	7	19	5	137	6
1080	催	3,2%	常用		274	2	12	36	97	18	22	13	26	6	36	6
1080	浴	3,2%	常用	4	274	3	12	31	36	26	16	6	20	4	115	5
1083	透	3,2%	常用		273	9	7	10	57	29	26	8	17	2	99	9
1084	該	3,2%	常用		272	2	3	7	196	7	32	9	7	4	4	1
1084	柔	3,2%	常用		272	5	13	12	46	13	28	8	21	5	114	7
1086	仰	3,2%	常用		270	6	53	47	27	2	10	2	11	2	108	2
1086	覆	3,2%	常用		270	4	7	20	30	15	13	5	5	1	169	1
1088	忠	3,2%	常用	6	269	6	23	53	37	5	3	3	17	5	114	3
1089	駄	3,2%	常用1981		268	8	15	19	37	10	12	12	14	5	129	7
1090	油	3,1%	常用	3	267	8	7	29	55	26	62	18	13	3	29	17
1090	昼	3,1%	常用	2	267	7	13	26	49	21	17	11	17	1	98	7
1090	副	3,1%	常用	4	267	7	7	32	42	49	16	12	7	7	86	2
1090	騒	3,1%	常用		267	5	13	38	50	12	11	8	16	2	108	4
1094	核	3,1%	常用		266	7	16	21	85	46	17	12	13	5	43	1
1095	汚	3,1%	常用		265	9	17	22	50	28	33	11	9	2	77	7
1095	削	3,1%	常用		265	14	5	21	75	10	30	13	8	7	69	13
1097	億	3,1%	常用	4	263	8	9	12	129	24	18	24	6	2	26	5
1097	陣	3,1%	常用		263	2	8	44	63	2	11	4	23		105	1
1099	幼	3,1%	常用	6	261	7	26	41	82	31	9	12	16	2	30	5
1099	償	3,1%	常用		261	3	6	21	144	13	12	11	5		46	
1099	鋭	3,1%	常用		261	6	9	15	26	5	7	3	15	1	162	12
1102	賞	3,1%	常用	4	260	6	13	32	45	9	12	6	43	4	82	8
1103	恋	3,1%	常用		259	8	39	17	33	5	6	6	32	8	95	10
1103	幕	3,1%	常用	6	259	5	18	63	42	4	8	6	27	4	75	7
1103	脈	3,1%	常用	4	259	7	17	20	44	73	10	8	10	3	65	2
1106	輸	3,0%	常用	5	257	3	7	27	103	31	33	28	9	2	10	4
1106	麻	3,0%	常用		257	5	9	10	27	28	8	6	10	1	151	2
1106	漢	3,0%	常用	3	257	6	13	36	36	24	8	2	11	19	97	5
1109	又	3,0%	常用		256	6	9	24	141	9	20	3	6	5	30	3
1109	季	3,0%	常用	4	256	11	11	36	47	16	19	17	18	5	65	11
1111	幹	3,0%	常用	5	255	8	5	43	93	14	21	16	12	3	37	3
1111	竹	3,0%	常用	1	255	5	8	28	46	7	18	10	26	6	93	8
1111	欧	3,0%	常用		255	5	11	32	102	28	17	10	9	6	32	3
1111	埋	3,0%	常用		255	8	7	26	50	14	25	10	13	2	92	8
1111	偶	3,0%	常用		255	6	17	12	60	22	8	2	9	3	115	1
1116	顧	3,0%	常用		253	4	10	18	101	4	22	39	8	6	38	3
1117	誕	3,0%	常用	6	252	8	29	30	72	19	17	6	18	3	42	8
1118	沈	3,0%	常用		251	6	19	26	48	25	13	5	20	3	82	4
1119	宇	2,9%	常用	6	250	3	41	32	41	25	14	6	18	2	62	6
1120	毒	2,9%	常用	4	249	8	8	13	28	53	18	9	15	4	91	2
1120	句	2,9%	常用	5	249	12	33	27	59	9	8	11	16	22	51	1
1120	旨	2,9%	常用		249	1	7	22	155	7	20	6	5	7	17	2
1120	怪	2,9%	常用		249	5	7	19	25	7	3	3	18	2	157	3
1124	唯	2,9%	常用		247	5	30	21	57	17	12	3	19	2	77	4
1125	督	2,9%	常用		246	3	11	30	82	3	10	2	65	1	28	11
1125	牛	2,9%	常用	2	246	9	10	37	21	15	22	15	11	2	94	10
1125	劇	2,9%	常用	6	246	5	10	23	48	7	8	8	51	5	70	11
1125	頂	2,9%	常用	6	246	12	20	46	32	18	17	10	26	6	53	6
